;title;publish_date;views_cnt;paragraph_cnt;images_cnt;strong_cnt;quote_cnt;list_cnt;list_items_cnt;url;r_flesch_grade;r_flesch_easy;r_liau;r_smog;r_auto;r_lix;level
54;Поздравляем победителей ежегодного конкурса на соискание медалей РАН;2017-03-09;1575;19;3;11;0;1;4;https://research.spbstu.ru/achievements/pobediteley_ezghegodnogo_konkursa_rossiyskoy_akademii_nauk/;12.83047442550037;15.704540400296509;12.996760563380278;21.467539541226486;14.264921052631578;79.1067457375834;postgraduate
55;В СПбПУ создали новую технологию лечения варикозной болезни;2017-02-08;1624;8;2;0;0;1;4;https://research.spbstu.ru/achievements/spbpu_tehnologiu_lecheniya_varikoznoy_bolezni/;16.47655370985603;-10.533394241417511;19.404219269102988;26.077651962224074;21.798666777408634;88.50520487264673;postgraduate
56;Покорив однажды Политех больше тебя не отпустит;2017-01-24;1074;6;2;0;0;1;4;https://research.spbstu.ru/achievements/politeh_tebya_ne_otpustit/;13.623071625344355;13.232382920110211;13.525371900826443;23.348485883087864;15.125675619834716;75.26308539944904;mixed
57;Минобрнауки поддержит научные проекты Политехнического университета;2017-01-13;1394;7;1;0;0;1;20;https://research.spbstu.ru/achievements/minobrnauki_nauchnue_proektu_politehnicha/;16.807015503875963;-9.335155038759723;18.290155038759693;25.82617116640872;20.80036240310077;85.06589147286822;postgraduate
58;Проект Polytech Solar Team получил поддержку Агентства стратегических инициатив;2016-12-21;1300;10;2;0;0;1;4;https://research.spbstu.ru/achievements/proekt_polytech_solar_team/;13.86111111111111;17.652222222222235;12.642222222222223;22.59060780014594;14.570138888888891;88.05555555555556;mixed
59;Ученые СПбПУ избраны в состав РАН;2016-10-28;1153;3;1;1;0;1;4;https://research.spbstu.ru/achievements/uchenue_spbpu_izbranu_v_sostav_ran/;14.28670731707317;8.68012195121949;15.121219512195125;26.077651962224074;17.003420731707315;78.22357723577235;mixed
60;Рецензент научного журнала – это звучит гордо!;2016-10-27;1090;13;1;2;0;1;4;https://research.spbstu.ru/achievements/recenzent_nauchnogo_zghurnala/;14.174024478041755;13.839185950838214;12.959416846652267;25.05655913955377;14.840599043505094;86.62645274092358;mixed
61;Гоночный болид UNO признан одним из лучших в России;2016-10-27;1379;11;3;0;0;1;4;https://research.spbstu.ru/achievements/gonochnuy_bolid_uno/;11.661329545454542;21.23779545454545;13.453636363636356;20.186686048106328;14.550766477272731;79.00568181818181;mixed
62;Стипендии им. В.Я. Климова – лучшим студентам Политеха;2016-10-26;1201;22;9;1;0;1;4;https://research.spbstu.ru/achievements/stipendii_im_klimova_luchshim_studentam_politeha/;13.45410046856271;12.186577857687695;14.385789473684213;22.527697803616913;15.946318077803205;79.12498637899095;mixed
63;Студенты Политеха – победители олимпиады по инженерной и компьютерной графике;2016-10-21;1055;6;1;0;0;1;4;https://research.spbstu.ru/achievements/pobediteli_olimpiadu_po_inzghenernoy_i_komputernoy_grafike/;12.447037480063795;15.39572567783091;14.213062200956934;21.25034197837384;15.448915669856461;80.09609250398724;mixed
64;Политехники – победители конкурсов по Программе «Глобальное образование»;2016-10-19;1453;9;1;0;0;1;4;https://research.spbstu.ru/achievements/konkurs_po_programme_globalnoe_obrazovanie/;18.06532438478747;-0.8813790348354473;14.906577181208057;28.731075559296855;18.43011888782359;90.79705976350272;mixed
0;Спутник Universe-3 на низком старте;2023-04-13;263;6;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/sputnik-universe-3-na-nizkom-starte/;12.26285714285714;26.7092857142857;12.181904761904768;20.210932518115328;13.751928571428572;82.42857142857143;postgraduate
1;Ученые НЦМУ СПбПУ представили заместителю министра промышленности и торговли РФ Василию Шпаку передовые научные разработки;2023-03-27;423;14;3;0;2;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/uchenye-ntsmu-spbpu-predstavili-zamestitelyu-ministra-promyshlennosti-i-torgovli-rf-vasiliyu-shpaku/;17.9476602772634;-12.55062634502778;19.53865021770683;27.71744881874603;22.678777863970772;92.11856263450278;postgraduate
2;Геопортал санитарно-эпидемиологического благополучия населения Арктической зоны РФ прошел апробацию в двух регионах;2023-03-23;154;9;1;0;3;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/geoportal-sanitarno-epidemiologicheskogo-blagopoluchiya-naseleniya-arkticheskoy-zony-rf-proshel-apro/;20.238605870020965;-23.916467505241116;19.662662473794548;29.594096985128292;23.415430293501046;94.84381551362684;postgraduate
3;Молодые ученые СЗФО обсудили приоритетные задачи Десятилетия науки и технологий;2023-03-06;329;5;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/molodye-uchenye-politekha-szfo-obsudili-prioritetnye-zadachi-desyatiletiya-nauki-i-tekhnologiy/;22.597222222222218;-29.51222222222222;19.694647887323946;32.73437955150237;24.629079812206577;98.80907668231612;postgraduate
4;Передовая инженерная школа СПбПУ «Цифровой инжиниринг» представила итоги работы на заседании Совета по грантам;2023-02-13;681;23;3;0;3;5;15;https://www.spbstu.ru/media/news/nauka_i_innovatsii/peredovaya-inzhenernaya-shkola-spbpu-tsifrovoy-inzhiniring-predstavila-itogi-raboty-na-zasedanii-sov/;16.74165923196276;-4.647097140640568;17.51134988363072;26.835298472963007;20.217517462318526;87.33127839964534;postgraduate
5;В Политехе разработали виртуальную арт-лабораторию ArtPolyLab;2022-12-23;327;7;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/v-politekhe-razrabotali-virtualnuyu-art-laboratoriyu-artpoylab/;25.080111111111112;-33.70077777777777;20.29222222222223;36.681266244380176;26.77652777777778;104.61111111111111;postgraduate
6;Эксперты Политеха представили в Государственной Думе итоги исследований в рамках программы «Приоритет 2030»;2022-12-23;625;6;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/eksperty-politekha-predstavili-v-gosudarstvennoy-dume-itogi-issledovaniy-v-ramkakh-programmy-priorit/;25.762499999999992;-27.79648238747552;17.575821917808227;36.118068584671555;24.759555772994133;105.2416829745597;postgraduate
7;Политех разработал специализированное ПО для более эффективной оценки цифровой зрелости высокотехнологичных предприятий;2022-12-20;219;7;1;0;2;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/politekh-razrabotal-spetsializirovannoe-po-dlya-bolee-effektivnoy-otsenki-tsifrovoy-zrelosti-vysokot/;19.520368563685633;-23.19811653116531;21.501978319783206;29.372789771779903;25.09206151761518;98.85474254742547;postgraduate
8;В ИПМЭиТ прошла конференция  посвященная управлению развитием экономических систем;2022-12-19;267;5;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/v-ipmeit-proshla-konferentsiya-posvyashchennaya-upravleniyu-razvitiem-ekonomicheskikh-sistem/;16.888476162620652;-13.476026615969602;18.844904942965783;27.574696602813322;21.191993126645215;91.71365896460954;postgraduate
9;Модели  сценарии и технологии для «зеленого» перехода обсудили в Политехе;2022-12-16;326;9;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/modeli-stsenarii-i-tekhnologii-dlya-zelenogo-perekhoda-obsudili-v-politekhe/;19.675506072874494;-20.6475910931174;18.627489878542505;30.134547528590154;22.125874493927128;93.61133603238866;postgraduate
10;В Политехе начал работу IV Международный форум «Передовые цифровые и производственные технологии»;2022-12-14;488;17;3;0;4;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/v-politekhe-nachal-rabotu-iv-mezhdunarodnyy-forum-peredovye-tsifrovye-i-proizvodstvennye-tekhnologii/;16.364180005247963;-3.5833416426135045;17.91332524271845;25.682341268774476;20.52343702440305;89.74599842561008;postgraduate
11;В Политехе обсудили исторический опыт советской государственности;2022-12-13;314;8;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/v-politekhe-obsudili-istoricheskiy-opyt-sovetskoy-gosudarstvennosti/;15.374733880778589;13.905726885644754;13.140802919708037;24.761776038965717;15.81201041666666;81.8918795620438;mixed
12;Третья молодежная конференция «Модель ООН» прошла в Политехе;2022-12-12;240;10;3;0;1;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/tretya-molodezhnaya-konferentsiya-model-oon-proshla-v-politekhe/;16.187534127673008;2.4813583997475064;14.51301270417423;25.990456903220235;17.00034881243588;87.11441647597253;postgraduate
13;Приглашаем к участию в Четвертом международном форуме «Передовые цифровые и производственные технологии»;2022-12-08;212;10;1;0;0;2;14;https://www.spbstu.ru/media/news/nauka_i_innovatsii/priglashaem-k-uchastiyu-v-chetvertom-mezhdunarodnom-forume-peredovye-tsifrovye-i-proizvodstvennye-te/;22.285977491961415;-28.19532154340837;20.95295819935692;33.71611055646316;25.951974437299036;99.26720257234726;postgraduate
14;Президент поддержал идею магистранта Политеха об экспериментальном применении передовых лекарств;2022-12-07;778;13;7;0;3;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/prezident-podderzhal-ideyu-magistranta-politekha-ob-eksperimentalnom-primenenii-peredovykh-lekarstv/;18.3678576707845;-3.946864639425627;16.141861471861475;27.107186052381184;19.787604529616722;94.14475768134305;postgraduate
15;II Конгресс молодых ученых: представители СПбПУ приняли участие в ключевом событии Десятилетия науки и технологий в России;2022-12-06;464;15;7;0;1;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/ii-kongress-molodykh-uchenykh-predstaviteli-spbpu-prinyali-uchastie-v-klyuchevom-sobytii-desyatileti/;22.584280020793617;-21.8737749090279;18.63683417085428;32.22181460801386;24.09645373418818;102.1495408074857;postgraduate
